%q Iq Pq Sq Zq Bq Bq2
1.025763100e-01 9.722254636e-02 2.660727560e-15 8.902353309e-01 1.418800280e-01 9.999991477e-01 1.000000000e+00
1.026291100e-01 9.808303640e-02 2.680775956e-15 8.914104892e-01 1.492676141e-01 9.999991468e-01 1.000000000e+00
1.026819100e-01 9.897327881e-02 2.701105637e-15 8.927439555e-01 1.579323339e-01 9.999991460e-01 1.000000000e+00
1.027347100e-01 9.989570582e-02 2.721714048e-15 8.942544090e-01 1.680292007e-01 9.999991451e-01 1.000000000e+00
1.027875100e-01 1.008530500e-01 2.742598640e-15 8.959625376e-01 1.797303562e-01 9.999991442e-01 1.000000000e+00
1.028403100e-01 1.018481765e-01 2.763756873e-15 8.978894636e-01 1.932128080e-01 9.999991433e-01 1.000000000e+00
1.028931100e-01 1.028837515e-01 2.785186216e-15 9.000538029e-01 2.086351891e-01 9.999991425e-01 1.000000000e+00
1.029459200e-01 1.039618770e-01 2.806888278e-15 9.024672435e-01 2.261021636e-01 9.999991416e-01 1.000000000e+00
1.029987200e-01 1.050824029e-01 2.828852323e-15 9.051254934e-01 2.455931249e-01 9.999991407e-01 1.000000000e+00
1.030515200e-01 1.062430716e-01 2.851079926e-15 9.080023441e-01 2.669116508e-01 9.999991398e-01 1.000000000e+00
1.031043200e-01 1.074377663e-01 2.873568586e-15 9.110407956e-01 2.896140394e-01 9.999991389e-01 1.000000000e+00
1.031571200e-01 1.086566477e-01 2.896315809e-15 9.141541748e-01 3.130153113e-01 9.999991380e-01 1.000000000e+00
1.032099200e-01 1.098878942e-01 2.919319109e-15 9.172418976e-01 3.363130543e-01 9.999991372e-01 1.000000000e+00
1.032627200e-01 1.111215247e-01 2.942576007e-15 9.202217863e-01 3.588459256e-01 9.999991363e-01 1.000000000e+00
1.033155200e-01 1.123539166e-01 2.966084034e-15 9.230665886e-01 3.803892986e-01 9.999991354e-01 1.000000000e+00
1.033683200e-01 1.135901734e-01 2.989840726e-15 9.258211776e-01 4.012987719e-01 9.999991345e-01 1.000000000e+00
1.034211300e-01 1.148424680e-01 3.013848198e-15 9.285848847e-01 4.223732440e-01 9.999991336e-01 1.000000000e+00
1.034739300e-01 1.161237320e-01 3.038094910e-15 9.314641846e-01 4.444770689e-01 9.999991327e-01 1.000000000e+00
1.035267300e-01 1.174434802e-01 3.062582944e-15 9.345308117e-01 4.681990769e-01 9.999991319e-01 1.000000000e+00
1.035795300e-01 1.188041876e-01 3.087309870e-15 9.377998862e-01 4.936725040e-01 9.999991310e-01 1.000000000e+00
1.036323300e-01 1.202028406e-01 3.112273263e-15 9.412429400e-01 5.206761132e-01 9.999991301e-01 1.000000000e+00
1.036851300e-01 1.216346207e-01 3.137470707e-15 9.448183039e-01 5.488788137e-01 9.999991292e-01 1.000000000e+00
1.037379300e-01 1.230952117e-01 3.162899794e-15 9.484894548e-01 5.779888070e-01 9.999991283e-01 1.000000000e+00
1.037907300e-01 1.245781742e-01 3.188558123e-15 9.522047503e-01 6.075876326e-01 9.999991274e-01 1.000000000e+00
1.038435300e-01 1.260671935e-01 3.214443300e-15 9.558392335e-01 6.366499996e-01 9.999991265e-01 1.000000000e+00
1.038963300e-01 1.275275560e-01 3.240552941e-15 9.591334582e-01 6.630328701e-01 9.999991257e-01 1.000000000e+00
1.039491400e-01 1.289039786e-01 3.266889677e-15 9.616813071e-01 6.833627053e-01 9.999991248e-01 1.000000000e+00
1.040019400e-01 1.301288129e-01 3.293441163e-15 9.630026867e-01 6.936248326e-01 9.999991239e-01 1.000000000e+00
1.040547400e-01 1.311442579e-01 3.320210004e-15 9.627013168e-01 6.904653390e-01 9.999991230e-01 1.000000000e+00
1.041075400e-01 1.319243488e-01 3.347193845e-15 9.606276271e-01 6.725536068e-01 9.999991221e-01 1.000000000e+00
1.041603400e-01 1.324870094e-01 3.374390341e-15 9.569547791e-01 6.412376715e-01 9.999991212e-01 1.000000000e+00
1.042131400e-01 1.328870588e-01 3.401797153e-15 9.521155898e-01 6.000462506e-01 9.999991203e-01 1.000000000e+00
1.042659400e-01 1.331960258e-01 3.429411950e-15 9.466483775e-01 5.534218394e-01 9.999991194e-01 1.000000000e+00
1.043187400e-01 1.334815024e-01 3.457232411e-15 9.410467578e-01 5.054704428e-01 9.999991185e-01 1.000000000e+00
1.043715400e-01 1.337949160e-01 3.485256219e-15 9.356755283e-01 4.592506738e-01 9.999991176e-01 1.000000000e+00
1.044243400e-01 1.341686824e-01 3.513481068e-15 9.307557931e-01 4.166369850e-01 9.999991167e-01 1.000000000e+00
1.044771500e-01 1.346192173e-01 3.541910061e-15 9.263898491e-01 3.785166418e-01 9.999991158e-01 1.000000000e+00
1.045299500e-01 1.351513961e-01 3.570530138e-15 9.226019021e-01 3.451245080e-01 9.999991150e-01 1.000000000e+00
1.045827500e-01 1.357635096e-01 3.599344381e-15 9.193663953e-01 3.162746862e-01 9.999991141e-01 1.000000000e+00
1.046355500e-01 1.364502147e-01 3.628350514e-15 9.166353383e-01 2.915891752e-01 9.999991132e-01 1.000000000e+00
1.046883500e-01 1.372047252e-01 3.657546269e-15 9.143524637e-01 2.706161193e-01 9.999991123e-01 1.000000000e+00
1.047411500e-01 1.380200438e-01 3.686929386e-15 9.124617364e-01 2.529016447e-01 9.999991114e-01 1.000000000e+00
1.047939500e-01 1.388896134e-01 3.716497612e-15 9.109116534e-01 2.380266302e-01 9.999991105e-01 1.000000000e+00
1.048467500e-01 1.398076190e-01 3.746248702e-15 9.096570573e-01 2.256226461e-01 9.999991096e-01 1.000000000e+00
1.048995500e-01 1.407690896e-01 3.776180421e-15 9.086595693e-01 2.153762343e-01 9.999991087e-01 1.000000000e+00
1.049523500e-01 1.417698899e-01 3.806290539e-15 9.078872948e-01 2.070269882e-01 9.999991078e-01 1.000000000e+00
1.050051600e-01 1.428068582e-01 3.836582587e-15 9.073140999e-01 2.003615648e-01 9.999991069e-01 1.000000000e+00
1.050579600e-01 1.438769323e-01 3.867042881e-15 9.069192776e-01 1.952126357e-01 9.999991060e-01 1.000000000e+00
1.051107600e-01 1.449782488e-01 3.897674933e-15 9.066862189e-01 1.914459056e-01 9.999991051e-01 1.000000000e+00
1.051635600e-01 1.461092990e-01 3.928476548e-15 9.066023070e-01 1.889608747e-01 9.999991042e-01 1.000000000e+00
1.052163600e-01 1.472690712e-01 3.959445534e-15 9.066583409e-01 1.876858665e-01 9.999991033e-01 1.000000000e+00
1.052691600e-01 1.484570169e-01 3.990579710e-15 9.068481981e-01 1.875753996e-01 9.999991024e-01 1.000000000e+00
1.053219600e-01 1.496730300e-01 4.021876901e-15 9.071685938e-01 1.886083774e-01 9.999991015e-01 1.000000000e+00
1.053747600e-01 1.509174398e-01 4.053334943e-15 9.076189330e-01 1.907870521e-01 9.999991006e-01 1.000000000e+00
1.054275600e-01 1.521910196e-01 4.084951676e-15 9.082012580e-01 1.941368224e-01 9.999990997e-01 1.000000000e+00
1.054803600e-01 1.534950139e-01 4.116724950e-15 9.089203100e-01 1.987070292e-01 9.999990988e-01 1.000000000e+00
1.055331700e-01 1.548314453e-01 4.148658684e-15 9.097839012e-01 2.045741643e-01 9.999990979e-01 1.000000000e+00
1.055859700e-01 1.562021701e-01 4.180738649e-15 9.108025503e-01 2.118402676e-01 9.999990970e-01 1.000000000e+00
1.056387700e-01 1.576104815e-01 4.212968750e-15 9.119908329e-01 2.206431700e-01 9.999990961e-01 1.000000000e+00
1.056915700e-01 1.590601806e-01 4.245346867e-15 9.133670588e-01 2.311553469e-01 9.999990952e-01 1.000000000e+00
1.057443700e-01 1.605558701e-01 4.277870891e-15 9.149535163e-01 2.435861356e-01 9.999990943e-01 1.000000000e+00
1.057971700e-01 1.621029396e-01 4.310538717e-15 9.167762349e-01 2.581800098e-01 9.999990934e-01 1.000000000e+00
1.058499700e-01 1.637074583e-01 4.343348250e-15 9.188642347e-01 2.752102562e-01 9.999990925e-01 1.000000000e+00
1.059027700e-01 1.653759090e-01 4.376297402e-15 9.212479229e-01 2.949649216e-01 9.999990916e-01 1.000000000e+00
1.059555700e-01 1.671146523e-01 4.409384093e-15 9.239560715e-01 3.177198516e-01 9.999990906e-01 1.000000000e+00
1.060083700e-01 1.689289795e-01 4.442606251e-15 9.270106665e-01 3.436922262e-01 9.999990897e-01 1.000000000e+00
1.060611700e-01 1.708216310e-01 4.475961812e-15 9.304190819e-01 3.729693884e-01 9.999990888e-01 1.000000000e+00
1.061139800e-01 1.727912008e-01 4.509455074e-15 9.341646675e-01 4.054221579e-01 9.999990879e-01 1.000000000e+00
1.061667800e-01 1.748285930e-01 4.543071304e-15 9.381938248e-01 4.405864846e-01 9.999990870e-01 1.000000000e+00
1.062195800e-01 1.769182304e-01 4.576814791e-15 9.424160687e-01 4.776588052e-01 9.999990861e-01 1.000000000e+00
1.062723800e-01 1.790380848e-01 4.610683503e-15 9.467106763e-01 5.155538166e-01 9.999990852e-01 1.000000000e+00
1.063251800e-01 1.811650085e-01 4.644675413e-15 9.509545531e-01 5.531550319e-01 9.999990843e-01 1.000000000e+00
1.063779800e-01 1.832816447e-01 4.678788506e-15 9.550583843e-01 5.896445679e-01 9.999990834e-01 1.000000000e+00
1.064307800e-01 1.853807692e-01 4.713020771e-15 9.589879099e-01 6.247011599e-01 9.999990825e-01 1.000000000e+00
1.064835800e-01 1.874624044e-01 4.747370208e-15 9.627471242e-01 6.583515730e-01 9.999990816e-01 1.000000000e+00
1.065363800e-01 1.895236096e-01 4.781834822e-15 9.663248231e-01 6.904831490e-01 9.999990807e-01 1.000000000e+00
1.065891800e-01 1.915469442e-01 4.816412628e-15 9.696367086e-01 7.203089678e-01 9.999990797e-01 1.000000000e+00
1.066419800e-01 1.934960973e-01 4.851101648e-15 9.725060303e-01 7.461817144e-01 9.999990788e-01 1.000000000e+00
1.066947800e-01 1.953240755e-01 4.885899912e-15 9.747077750e-01 7.659930711e-01 9.999990779e-01 1.000000000e+00
1.067475900e-01 1.969921060e-01 4.920812078e-15 9.760628170e-01 7.780416136e-01 9.999990770e-01 1.000000000e+00
1.068003900e-01 1.984870551e-01 4.955822970e-15 9.765272958e-01 7.818683352e-01 9.999990761e-01 1.000000000e+00
1.068531900e-01 1.998294377e-01 4.990937241e-15 9.762192904e-01 7.785182838e-01 9.999990752e-01 1.000000000e+00
1.069059900e-01 2.010611658e-01 5.026152954e-15 9.753588121e-01 7.699974622e-01 9.999990743e-01 1.000000000e+00
1.069587900e-01 2.022256529e-01 5.061468177e-15 9.741670598e-01 7.583408748e-01 9.999990733e-01 1.000000000e+00
1.070115900e-01 2.033516204e-01 5.096880987e-15 9.727888248e-01 7.448852904e-01 9.999990724e-01 1.000000000e+00
1.070643900e-01 2.044497595e-01 5.132389468e-15 9.712792251e-01 7.301367958e-01 9.999990715e-01 1.000000000e+00
1.071171900e-01 2.055220417e-01 5.167991713e-15 9.696507174e-01 7.142042665e-01 9.999990706e-01 1.000000000e+00
1.071699900e-01 2.065760249e-01 5.203685822e-15 9.679416151e-01 6.974415950e-01 9.999990697e-01 1.000000000e+00
1.072227900e-01 2.076344198e-01 5.239469904e-15 9.662597457e-01 6.808633455e-01 9.999990688e-01 1.000000000e+00
1.072755900e-01 2.087346907e-01 5.275342074e-15 9.647782350e-01 6.661120910e-01 9.999990678e-01 1.000000000e+00
1.073284000e-01 2.099211235e-01 5.311307273e-15 9.636956081e-01 6.550861322e-01 9.999990669e-01 1.000000000e+00
1.073812000e-01 2.112340910e-01 5.347350014e-15 9.631908471e-01 6.495149192e-01 9.999990660e-01 1.000000000e+00
1.074340000e-01 2.127042854e-01 5.383475236e-15 9.633905646e-01 6.506429879e-01 9.999990651e-01 1.000000000e+00
1.074868000e-01 2.143478822e-01 5.419681088e-15 9.643538039e-01 6.590797151e-01 9.999990642e-01 1.000000000e+00
1.075396000e-01 2.161639711e-01 5.455965724e-15 9.660615773e-01 6.746917897e-01 9.999990633e-01 1.000000000e+00
1.075924000e-01 2.181310098e-01 5.492327307e-15 9.684036966e-01 6.964684279e-01 9.999990623e-01 1.000000000e+00
1.076452000e-01 2.202022197e-01 5.528764007e-15 9.711614630e-01 7.223449640e-01 9.999990614e-01 1.000000000e+00
1.076980000e-01 2.223021546e-01 5.565274002e-15 9.739962037e-01 7.490805517e-01 9.999990605e-01 1.000000000e+00
1.077508000e-01 2.243293002e-01 5.601855479e-15 9.764645419e-01 7.723928258e-01 9.999990596e-01 1.000000000e+00
1.078036000e-01 2.261701928e-01 5.638506631e-15 9.780829247e-01 7.875718584e-01 9.999990586e-01 1.000000000e+00
1.078564000e-01 2.277260622e-01 5.675225660e-15 9.784435022e-01 7.906012025e-01 9.999990577e-01 1.000000000e+00
1.079092000e-01 2.289432850e-01 5.712010775e-15 9.773418084e-01 7.794088415e-01 9.999990568e-01 1.000000000e+00
1.079620100e-01 2.298315909e-01 5.748867177e-15 9.748463564e-01 7.545679902e-01 9.999990559e-01 1.000000000e+00
1.080148100e-01 2.304577203e-01 5.785779135e-15 9.712679176e-01 7.190266601e-01 9.999990550e-01 1.000000000e+00
1.080676100e-01 2.309208929e-01 5.822751853e-15 9.670420207e-01 6.769819492e-01 9.999990540e-01 1.000000000e+00
1.081204100e-01 2.313222892e-01 5.859783571e-15 9.626025703e-01 6.326528417e-01 9.999990531e-01 1.000000000e+00
1.081732100e-01 2.317447056e-01 5.896872538e-15 9.582965341e-01 5.894403129e-01 9.999990522e-01 1.000000000e+00
1.082260100e-01 2.322450594e-01 5.934017010e-15 9.543558058e-01 5.496403997e-01 9.999990513e-01 1.000000000e+00
1.082788100e-01 2.328563324e-01 5.971215250e-15 9.509087008e-01 5.145453921e-01 9.999990503e-01 1.000000000e+00
1.083316100e-01 2.335936255e-01 6.008465529e-15 9.480077271e-01 4.847077427e-01 9.999990494e-01 1.000000000e+00
1.083844100e-01 2.344605926e-01 6.045766127e-15 9.456578787e-01 4.602127789e-01 9.999990485e-01 1.000000000e+00
1.084372100e-01 2.354546060e-01 6.083115330e-15 9.438388032e-01 4.408941373e-01 9.999990476e-01 1.000000000e+00
1.084900100e-01 2.365703451e-01 6.120511434e-15 9.425198831e-01 4.264814143e-01 9.999990466e-01 1.000000000e+00
1.085428100e-01 2.378020855e-01 6.157952739e-15 9.416696185e-01 4.166928333e-01 9.999990457e-01 1.000000000e+00
1.085956100e-01 2.391450859e-01 6.195437556e-15 9.412611187e-01 4.112901703e-01 9.999990448e-01 1.000000000e+00
1.086484200e-01 2.405966819e-01 6.232971314e-15 9.412751740e-01 4.101098587e-01 9.999990438e-01 1.000000000e+00
1.087012200e-01 2.421556006e-01 6.270538123e-15 9.417016301e-01 4.130786765e-01 9.999990429e-01 1.000000000e+00
1.087540200e-01 2.438237870e-01 6.308143420e-15 9.425398220e-01 4.202176374e-01 9.999990420e-01 1.000000000e+00
1.088068200e-01 2.456053196e-01 6.345785546e-15 9.437983403e-01 4.316416979e-01 9.999990410e-01 1.000000000e+00
1.088596200e-01 2.475065322e-01 6.383462848e-15 9.454941779e-01 4.475519102e-01 9.999990401e-01 1.000000000e+00
1.089124200e-01 2.495357249e-01 6.421173684e-15 9.476513844e-01 4.682227190e-01 9.999990392e-01 1.000000000e+00
1.089652200e-01 2.517026515e-01 6.458916416e-15 9.502989256e-01 4.939809870e-01 9.999990383e-01 1.000000000e+00
1.090180200e-01 2.540176618e-01 6.496689417e-15 9.534673194e-01 5.251722448e-01 9.999990373e-01 1.000000000e+00
1.090708200e-01 2.564903952e-01 6.534491065e-15 9.571837136e-01 5.621105488e-01 9.999990364e-01 1.000000000e+00
1.091236200e-01 2.591280665e-01 6.572319748e-15 9.614656196e-01 6.050138841e-01 9.999990355e-01 1.000000000e+00
1.091764200e-01 2.619336945e-01 6.610173859e-15 9.663146519e-01 6.539387488e-01 9.999990345e-01 1.000000000e+00
1.092292200e-01 2.649050082e-01 6.648051800e-15 9.717129666e-01 7.087416587e-01 9.999990336e-01 1.000000000e+00
1.092820200e-01 2.680348029e-01 6.685951983e-15 9.776251160e-01 7.690960206e-01 9.999990327e-01 1.000000000e+00
1.093348200e-01 2.713125451e-01 6.723872823e-15 9.840043664e-01 8.345554190e-01 9.999990317e-01 1.000000000e+00
1.093876300e-01 2.747256002e-01 6.761819934e-15 9.907963959e-01 9.045905676e-01 9.999990308e-01 1.000000000e+00
1.094404300e-01 2.782523692e-01 6.799777376e-15 9.979190648e-01 9.783784057e-01 9.999990298e-01 1.000000000e+00
1.094932300e-01 2.818551438e-01 6.837750773e-15 1.005231475e+00 1.054476253e+00 9.999990289e-01 1.000000000e+00
1.095460300e-01 2.854635472e-01 6.875738574e-15 1.012480963e+00 1.130261880e+00 9.999990280e-01 1.000000000e+00
1.095988300e-01 2.889681641e-01 6.913739233e-15 1.019282677e+00 1.201706477e+00 9.999990270e-01 1.000000000e+00
1.096516300e-01 2.922316064e-01 6.951751215e-15 1.025162025e+00 1.263803885e+00 9.999990261e-01 1.000000000e+00
1.097044300e-01 2.951209094e-01 6.989772989e-15 1.029670190e+00 1.311773522e+00 9.999990252e-01 1.000000000e+00
1.097572300e-01 2.975489807e-01 7.027803034e-15 1.032527312e+00 1.342571116e+00 9.999990242e-01 1.000000000e+00
1.098100300e-01 2.995002414e-01 7.065839836e-15 1.033706476e+00 1.355795105e+00 9.999990233e-01 1.000000000e+00
1.098628300e-01 3.010210497e-01 7.103881887e-15 1.033394047e+00 1.353297165e+00 9.999990223e-01 1.000000000e+00
1.099156300e-01 3.021795517e-01 7.141927690e-15 1.031846850e+00 1.337693322e+00 9.999990214e-01 1.000000000e+00
1.099684300e-01 3.030218605e-01 7.179975752e-15 1.029241405e+00 1.310770328e+00 9.999990205e-01 1.000000000e+00
1.100212300e-01 3.035528206e-01 7.218024591e-15 1.025611034e+00 1.272806135e+00 9.999990195e-01 1.000000000e+00
1.100740300e-01 3.037514584e-01 7.256072728e-15 1.020901554e+00 1.223147302e+00 9.999990186e-01 1.000000000e+00
1.101268400e-01 3.036080048e-01 7.294125901e-15 1.015096383e+00 1.161537090e+00 9.999990176e-01 1.000000000e+00
1.101796400e-01 3.031563635e-01 7.332168237e-15 1.008327573e+00 1.089310601e+00 9.999990167e-01 1.000000000e+00
1.102324400e-01 3.024805762e-01 7.370205489e-15 1.000887414e+00 1.009538025e+00 9.999990158e-01 1.000000000e+00
1.102852400e-01 3.016951303e-01 7.408236209e-15 9.931634275e-01 9.263437462e-01 9.999990148e-01 1.000000000e+00
1.103380400e-01 3.009150396e-01 7.446258959e-15 9.855369377e-01 8.438229766e-01 9.999990139e-01 1.000000000e+00
1.103908400e-01 3.002328493e-01 7.484272308e-15 9.783082738e-01 7.652317848e-01 9.999990129e-01 1.000000000e+00
1.104436400e-01 2.997094062e-01 7.522274833e-15 9.716688911e-01 6.926749094e-01 9.999990120e-01 1.000000000e+00
1.104964400e-01 2.993757633e-01 7.560265116e-15 9.657102561e-01 6.271890952e-01 9.999990110e-01 1.000000000e+00
1.105492400e-01 2.992404030e-01 7.598241749e-15 9.604495408e-01 5.690108099e-01 9.999990101e-01 1.000000000e+00
1.106020400e-01 2.992972231e-01 7.636203331e-15 9.558569855e-01 5.178659097e-01 9.999990091e-01 1.000000000e+00
1.106548400e-01 2.995320682e-01 7.674148468e-15 9.518778224e-01 4.732037998e-01 9.999990082e-01 1.000000000e+00
1.107076400e-01 2.999272764e-01 7.712075774e-15 9.484472731e-01 4.343588380e-01 9.999990072e-01 1.000000000e+00
1.107604400e-01 3.004645068e-01 7.749983869e-15 9.454996952e-01 4.006496235e-01 9.999990063e-01 1.000000000e+00
1.108132400e-01 3.011263300e-01 7.787871382e-15 9.429735835e-01 3.714339740e-01 9.999990054e-01 1.000000000e+00
1.108660400e-01 3.018970129e-01 7.825736949e-15 9.408139156e-01 3.461353146e-01 9.999990044e-01 1.000000000e+00
1.109188500e-01 3.027629814e-01 7.863586378e-15 9.389725757e-01 3.242478582e-01 9.999990035e-01 1.000000000e+00
1.109716500e-01 3.037121499e-01 7.901403986e-15 9.374095246e-01 3.053515883e-01 9.999990025e-01 1.000000000e+00
1.110244500e-01 3.047347609e-01 7.939195600e-15 9.360900975e-01 2.890814699e-01 9.999990016e-01 1.000000000e+00
1.110772500e-01 3.058225391e-01 7.976959885e-15 9.349856681e-01 2.751366495e-01 9.999990006e-01 1.000000000e+00
1.111300500e-01 3.069686383e-01 8.014695515e-15 9.340725016e-01 2.632681097e-01 9.999989997e-01 1.000000000e+00
1.111828500e-01 3.081674545e-01 8.052401169e-15 9.333310753e-01 2.532716642e-01 9.999989987e-01 1.000000000e+00
1.112356500e-01 3.094144696e-01 8.090075536e-15 9.327455063e-01 2.449820577e-01 9.999989978e-01 1.000000000e+00
1.112884500e-01 3.107061220e-01 8.127717311e-15 9.323030805e-01 2.382681234e-01 9.999989968e-01 1.000000000e+00
1.113412500e-01 3.120397058e-01 8.165325195e-15 9.319938768e-01 2.330289460e-01 9.999989959e-01 1.000000000e+00
1.113940500e-01 3.134132992e-01 8.202897900e-15 9.318104900e-01 2.291910783e-01 9.999989949e-01 1.000000000e+00
1.114468500e-01 3.148257271e-01 8.240434141e-15 9.317478630e-01 2.267069664e-01 9.999989939e-01 1.000000000e+00
1.114996500e-01 3.162765632e-01 8.277932643e-15 9.318032398e-01 2.255547102e-01 9.999989930e-01 1.000000000e+00
1.115524500e-01 3.177661679e-01 8.315392139e-15 9.319762240e-01 2.257390336e-01 9.999989920e-01 1.000000000e+00
1.116052500e-01 3.192957468e-01 8.352811367e-15 9.322688976e-01 2.272929442e-01 9.999989911e-01 1.000000000e+00
1.116580500e-01 3.208674100e-01 8.390189072e-15 9.326859379e-01 2.302793979e-01 9.999989901e-01 1.000000000e+00
1.117108500e-01 3.224842219e-01 8.427524010e-15 9.332347051e-01 2.347926440e-01 9.999989892e-01 1.000000000e+00
1.117636600e-01 3.241505711e-01 8.464822000e-15 9.339254700e-01 2.409608722e-01 9.999989882e-01 1.000000000e+00
1.118164600e-01 3.258709638e-01 8.502067683e-15 9.347709913e-01 2.489430615e-01 9.999989873e-01 1.000000000e+00
1.118692600e-01 3.276520026e-01 8.539266903e-15 9.357874811e-01 2.589384715e-01 9.999989863e-01 1.000000000e+00
1.119220600e-01 3.295012280e-01 8.576418442e-15 9.369943131e-01 2.711850645e-01 9.999989854e-01 1.000000000e+00
1.119748600e-01 3.314274939e-01 8.613521090e-15 9.384142525e-01 2.859622729e-01 9.999989844e-01 1.000000000e+00
1.120276600e-01 3.334409403e-01 8.650573644e-15 9.400733073e-01 3.035897469e-01 9.999989834e-01 1.000000000e+00
1.120804600e-01 3.355527768e-01 8.687574908e-15 9.420000532e-01 3.244199379e-01 9.999989825e-01 1.000000000e+00
